Step,Accuracy,Precision,Recall
730700,0.7646,0.8289,0.8075
730800,0.7646,0.8289,0.8075
730900,0.7646,0.8289,0.8075
731000,0.7646,0.8289,0.8075
731100,0.7646,0.8289,0.8075
731200,0.7646,0.8289,0.8075
731300,0.7646,0.8289,0.8075
731400,0.7646,0.8289,0.8075
731500,0.7646,0.8289,0.8075
731600,0.7646,0.8289,0.8075
731700,0.7646,0.8289,0.8075
731800,0.7647,0.8289,0.8075
731900,0.7646,0.8289,0.8075
732000,0.7647,0.8289,0.8075
732100,0.7646,0.8289,0.8075
732200,0.7646,0.8289,0.8075
732300,0.7646,0.8289,0.8075
732400,0.7646,0.8289,0.8075
732500,0.7646,0.8289,0.8075
732600,0.7646,0.8289,0.8075
732700,0.7646,0.8289,0.8075
732800,0.7646,0.8289,0.8075
732900,0.7646,0.8289,0.8075
733000,0.7646,0.8289,0.8075
733100,0.7646,0.8289,0.8075
733200,0.7646,0.8289,0.8075
733300,0.7646,0.8289,0.8075
733400,0.7646,0.8289,0.8075
733500,0.7646,0.8289,0.8075
733600,0.7646,0.8289,0.8075
733700,0.7646,0.8289,0.8075
733800,0.7646,0.8289,0.8075
733900,0.7647,0.8289,0.8075
734000,0.7646,0.8289,0.8075
734100,0.7646,0.8289,0.8075
734200,0.7646,0.8289,0.8075
734300,0.7646,0.8289,0.8075
734400,0.7646,0.8289,0.8076
734500,0.7646,0.8289,0.8076
734600,0.7647,0.8289,0.8076
734700,0.7646,0.8289,0.8076
734800,0.7646,0.8289,0.8076
734900,0.7646,0.8289,0.8076
735000,0.7646,0.8289,0.8075
735100,0.7646,0.8289,0.8075
735200,0.7646,0.8289,0.8075
735300,0.7646,0.8289,0.8075
735400,0.7646,0.8290,0.8075
735500,0.7646,0.8290,0.8075
735600,0.7646,0.8290,0.8075
735700,0.7646,0.8289,0.8075
735800,0.7646,0.8289,0.8075
735900,0.7646,0.8289,0.8075
736000,0.7646,0.8289,0.8075
736100,0.7646,0.8290,0.8075
736200,0.7647,0.8290,0.8075
736300,0.7647,0.8290,0.8075
736400,0.7647,0.8290,0.8075
736500,0.7647,0.8290,0.8075
736600,0.7647,0.8290,0.8075
736700,0.7647,0.8290,0.8075
736800,0.7647,0.8290,0.8075
736900,0.7647,0.8290,0.8075
737000,0.7647,0.8290,0.8075
737100,0.7647,0.8290,0.8075
737200,0.7647,0.8290,0.8075
737300,0.7647,0.8290,0.8074
737400,0.7647,0.8290,0.8074
737500,0.7647,0.8290,0.8074
737600,0.7647,0.8290,0.8074
737700,0.7647,0.8290,0.8075
737800,0.7647,0.8290,0.8075
737900,0.7647,0.8290,0.8075
738000,0.7647,0.8290,0.8074
738100,0.7647,0.8290,0.8074
738200,0.7647,0.8290,0.8075
738300,0.7647,0.8289,0.8074
738400,0.7647,0.8289,0.8074
738500,0.7647,0.8289,0.8074
738600,0.7647,0.8289,0.8074
738700,0.7647,0.8289,0.8074
738800,0.7647,0.8289,0.8075
738900,0.7647,0.8289,0.8075
739000,0.7647,0.8289,0.8074
739100,0.7647,0.8289,0.8075
739200,0.7647,0.8289,0.8075
739300,0.7647,0.8289,0.8075
739400,0.7647,0.8289,0.8075
739500,0.7647,0.8289,0.8075
739600,0.7647,0.8289,0.8075
739700,0.7647,0.8289,0.8075
739800,0.7647,0.8289,0.8075
739900,0.7647,0.8289,0.8075
740000,0.7647,0.8290,0.8075
740100,0.7647,0.8289,0.8075
740200,0.7647,0.8289,0.8075
740300,0.7647,0.8289,0.8075
740400,0.7647,0.8289,0.8075
740500,0.7647,0.8289,0.8075
740600,0.7647,0.8289,0.8075
740700,0.7647,0.8289,0.8074
740800,0.7647,0.8289,0.8074
740900,0.7647,0.8288,0.8074
741000,0.7647,0.8288,0.8074
741100,0.7647,0.8289,0.8074
741200,0.7647,0.8289,0.8074
741300,0.7647,0.8289,0.8075
741400,0.7647,0.8289,0.8075
741500,0.7647,0.8289,0.8074
741600,0.7647,0.8289,0.8074
741700,0.7647,0.8289,0.8074
741800,0.7647,0.8289,0.8075
741900,0.7647,0.8289,0.8075
742000,0.7647,0.8289,0.8075
742100,0.7647,0.8289,0.8074
742200,0.7647,0.8289,0.8074
742300,0.7647,0.8289,0.8074
742400,0.7647,0.8289,0.8074
742500,0.7647,0.8289,0.8074
742600,0.7647,0.8289,0.8074
742700,0.7647,0.8289,0.8075
742800,0.7647,0.8289,0.8075
742900,0.7647,0.8289,0.8075
743000,0.7647,0.8289,0.8075
743100,0.7647,0.8289,0.8074
743200,0.7647,0.8290,0.8075
743300,0.7647,0.8290,0.8075
743400,0.7647,0.8290,0.8075
743500,0.7647,0.8290,0.8075
743600,0.7647,0.8290,0.8075
743700,0.7647,0.8290,0.8075
743800,0.7647,0.8290,0.8075
743900,0.7647,0.8290,0.8075
744000,0.7647,0.8290,0.8075
744100,0.7647,0.8290,0.8075
744200,0.7647,0.8290,0.8075
744300,0.7647,0.8290,0.8075
744400,0.7647,0.8290,0.8075
744500,0.7647,0.8290,0.8075
744600,0.7647,0.8290,0.8075
744700,0.7647,0.8290,0.8075
744800,0.7647,0.8290,0.8076
744900,0.7647,0.8290,0.8076
745000,0.7647,0.8290,0.8075
745100,0.7647,0.8290,0.8075
745200,0.7647,0.8290,0.8075
745300,0.7647,0.8290,0.8075
745400,0.7647,0.8290,0.8075
745500,0.7647,0.8290,0.8075
745600,0.7647,0.8290,0.8075
745700,0.7647,0.8290,0.8075
745800,0.7647,0.8290,0.8075
745900,0.7647,0.8291,0.8075
746000,0.7647,0.8290,0.8074
746100,0.7647,0.8290,0.8074
746200,0.7647,0.8291,0.8075
746300,0.7647,0.8290,0.8075
746400,0.7647,0.8290,0.8075
746500,0.7647,0.8290,0.8075
746600,0.7647,0.8290,0.8074
746700,0.7647,0.8290,0.8074
746800,0.7647,0.8290,0.8074
746900,0.7647,0.8290,0.8074
747000,0.7647,0.8291,0.8074
747100,0.7647,0.8291,0.8075
747200,0.7647,0.8290,0.8075
747300,0.7647,0.8290,0.8075
747400,0.7647,0.8291,0.8075
747500,0.7647,0.8291,0.8075
747600,0.7647,0.8290,0.8075
747700,0.7647,0.8291,0.8075
747800,0.7647,0.8291,0.8075
747900,0.7647,0.8291,0.8075
748000,0.7647,0.8291,0.8075
748100,0.7647,0.8291,0.8075
748200,0.7647,0.8291,0.8075
748300,0.7647,0.8291,0.8075
748400,0.7647,0.8291,0.8075
748500,0.7647,0.8291,0.8076
748600,0.7647,0.8291,0.8076
748700,0.7647,0.8291,0.8076
748800,0.7647,0.8291,0.8076
748900,0.7647,0.8291,0.8076
749000,0.7647,0.8291,0.8076
749100,0.7647,0.8291,0.8077
749200,0.7647,0.8291,0.8076
749300,0.7647,0.8291,0.8077
749400,0.7647,0.8291,0.8077
749500,0.7647,0.8291,0.8076
749600,0.7647,0.8291,0.8076
749700,0.7647,0.8291,0.8076
749800,0.7647,0.8291,0.8076
749900,0.7647,0.8291,0.8076
750000,0.7647,0.8291,0.8076
750100,0.7647,0.8291,0.8076
750200,0.7647,0.8291,0.8076
750300,0.7647,0.8291,0.8075
750400,0.7647,0.8291,0.8075
750500,0.7647,0.8291,0.8075
750600,0.7647,0.8291,0.8076
750700,0.7647,0.8291,0.8076
750800,0.7647,0.8291,0.8076
750900,0.7647,0.8291,0.8075
751000,0.7647,0.8291,0.8075
751100,0.7647,0.8291,0.8075
751200,0.7647,0.8290,0.8075
751300,0.7646,0.8291,0.8075
751400,0.7646,0.8290,0.8075
751500,0.7646,0.8290,0.8075
751600,0.7646,0.8290,0.8075
751700,0.7646,0.8290,0.8075
751800,0.7646,0.8290,0.8075
751900,0.7646,0.8290,0.8075
752000,0.7646,0.8290,0.8075
752100,0.7646,0.8290,0.8075
752200,0.7646,0.8290,0.8075
752300,0.7646,0.8290,0.8075
752400,0.7646,0.8290,0.8075
752500,0.7646,0.8290,0.8075
752600,0.7646,0.8290,0.8075
752700,0.7646,0.8290,0.8075
752800,0.7646,0.8290,0.8075
752900,0.7646,0.8290,0.8075
753000,0.7647,0.8290,0.8075
753100,0.7647,0.8290,0.8075
753200,0.7647,0.8290,0.8075
753300,0.7647,0.8290,0.8075
753400,0.7647,0.8290,0.8074
753500,0.7647,0.8290,0.8075
753600,0.7647,0.8290,0.8075
753700,0.7647,0.8290,0.8074
753800,0.7647,0.8289,0.8074
753900,0.7647,0.8290,0.8074
754000,0.7647,0.8289,0.8074
754100,0.7647,0.8289,0.8074
754200,0.7647,0.8289,0.8074
754300,0.7647,0.8289,0.8074
754400,0.7647,0.8289,0.8074
754500,0.7647,0.8289,0.8074
754600,0.7647,0.8288,0.8074
754700,0.7647,0.8288,0.8074
754800,0.7647,0.8288,0.8074
754900,0.7647,0.8288,0.8074
755000,0.7647,0.8289,0.8074
755100,0.7647,0.8289,0.8074
755200,0.7647,0.8289,0.8074
755300,0.7647,0.8289,0.8074
755400,0.7647,0.8289,0.8074
755500,0.7647,0.8289,0.8074
755600,0.7647,0.8289,0.8074
755700,0.7647,0.8289,0.8074
755800,0.7647,0.8289,0.8074
755900,0.7646,0.8289,0.8074
756000,0.7647,0.8289,0.8074
756100,0.7647,0.8289,0.8074
756200,0.7647,0.8289,0.8073
756300,0.7646,0.8288,0.8073
756400,0.7646,0.8289,0.8073
756500,0.7646,0.8289,0.8073
756600,0.7646,0.8288,0.8073
756700,0.7646,0.8289,0.8073
756800,0.7646,0.8289,0.8073
756900,0.7646,0.8289,0.8073
757000,0.7646,0.8288,0.8073
757100,0.7646,0.8288,0.8073
757200,0.7646,0.8288,0.8073
757300,0.7646,0.8288,0.8073
757400,0.7646,0.8288,0.8073
757500,0.7646,0.8288,0.8073
757600,0.7646,0.8288,0.8073
757700,0.7646,0.8288,0.8073
757800,0.7646,0.8288,0.8073
757900,0.7646,0.8288,0.8073
758000,0.7646,0.8288,0.8072
758100,0.7646,0.8289,0.8072
758200,0.7646,0.8289,0.8072
758300,0.7646,0.8289,0.8073
758400,0.7646,0.8288,0.8073
758500,0.7646,0.8288,0.8073
758600,0.7646,0.8288,0.8072
758700,0.7646,0.8288,0.8073
758800,0.7646,0.8288,0.8072
758900,0.7646,0.8288,0.8073
759000,0.7646,0.8288,0.8073
759100,0.7647,0.8288,0.8073
759200,0.7647,0.8288,0.8073
759300,0.7647,0.8287,0.8073
759400,0.7646,0.8287,0.8073
759500,0.7646,0.8287,0.8073
759600,0.7646,0.8287,0.8073
759700,0.7646,0.8287,0.8073
759800,0.7646,0.8286,0.8073
759900,0.7646,0.8286,0.8074
760000,0.7646,0.8286,0.8074
760100,0.7646,0.8286,0.8074
760200,0.7646,0.8286,0.8074
760300,0.7646,0.8286,0.8074
760400,0.7646,0.8286,0.8074
760500,0.7646,0.8287,0.8074
760600,0.7646,0.8287,0.8074
760700,0.7646,0.8287,0.8073
760800,0.7646,0.8286,0.8073
760900,0.7646,0.8287,0.8073
761000,0.7646,0.8287,0.8073
761100,0.7646,0.8287,0.8074
761200,0.7646,0.8287,0.8074
761300,0.7646,0.8287,0.8074
761400,0.7647,0.8287,0.8074
761500,0.7646,0.8287,0.8074
761600,0.7646,0.8287,0.8074
761700,0.7646,0.8287,0.8074
761800,0.7646,0.8287,0.8074
761900,0.7646,0.8287,0.8074
762000,0.7646,0.8287,0.8075
762100,0.7646,0.8286,0.8074
762200,0.7646,0.8286,0.8074
762300,0.7646,0.8287,0.8075
762400,0.7646,0.8286,0.8075
762500,0.7646,0.8287,0.8074
762600,0.7646,0.8287,0.8074
762700,0.7646,0.8287,0.8075
762800,0.7646,0.8287,0.8075
762900,0.7646,0.8287,0.8075
763000,0.7646,0.8287,0.8075
763100,0.7646,0.8287,0.8075
763200,0.7647,0.8286,0.8075
763300,0.7647,0.8286,0.8075
763400,0.7647,0.8286,0.8075
763500,0.7647,0.8286,0.8075
763600,0.7647,0.8286,0.8075
763700,0.7647,0.8286,0.8075
763800,0.7647,0.8286,0.8075
763900,0.7646,0.8286,0.8075
764000,0.7647,0.8286,0.8076
764100,0.7647,0.8286,0.8076
764200,0.7647,0.8286,0.8076
764300,0.7647,0.8286,0.8076
764400,0.7647,0.8286,0.8076
764500,0.7647,0.8286,0.8076
764600,0.7647,0.8286,0.8076
764700,0.7647,0.8287,0.8076
764800,0.7647,0.8286,0.8076
764900,0.7647,0.8286,0.8077
765000,0.7647,0.8286,0.8077
765100,0.7647,0.8286,0.8076
765200,0.7647,0.8286,0.8076
765300,0.7647,0.8286,0.8077
765400,0.7647,0.8286,0.8077
765500,0.7647,0.8286,0.8077
765600,0.7647,0.8286,0.8077
765700,0.7647,0.8286,0.8077
765800,0.7647,0.8286,0.8077
765900,0.7647,0.8286,0.8077
766000,0.7647,0.8286,0.8077
766100,0.7647,0.8286,0.8077
766200,0.7647,0.8286,0.8077
766300,0.7647,0.8285,0.8077
766400,0.7647,0.8285,0.8077
766500,0.7647,0.8285,0.8078
766600,0.7647,0.8286,0.8078
766700,0.7646,0.8285,0.8077
766800,0.7646,0.8285,0.8077
766900,0.7646,0.8285,0.8077
767000,0.7646,0.8285,0.8077
767100,0.7646,0.8285,0.8077
767200,0.7646,0.8285,0.8077
767300,0.7646,0.8285,0.8077
767400,0.7646,0.8285,0.8077
767500,0.7646,0.8285,0.8078
767600,0.7646,0.8285,0.8078
767700,0.7646,0.8285,0.8078
767800,0.7646,0.8285,0.8078
767900,0.7646,0.8285,0.8078
768000,0.7646,0.8285,0.8078
768100,0.7647,0.8286,0.8078
768200,0.7646,0.8285,0.8078
768300,0.7647,0.8285,0.8078
768400,0.7647,0.8285,0.8078
768500,0.7647,0.8285,0.8078
768600,0.7647,0.8286,0.8078
768700,0.7646,0.8286,0.8078
768800,0.7646,0.8285,0.8078
768900,0.7646,0.8285,0.8078
769000,0.7646,0.8285,0.8078
769100,0.7646,0.8285,0.8078
769200,0.7646,0.8285,0.8078
769300,0.7646,0.8285,0.8078
769400,0.7646,0.8285,0.8079
769500,0.7646,0.8285,0.8079
769600,0.7646,0.8285,0.8079
769700,0.7646,0.8285,0.8079
769800,0.7646,0.8285,0.8079
769900,0.7647,0.8285,0.8079
770000,0.7646,0.8285,0.8079
770100,0.7647,0.8285,0.8080
770200,0.7647,0.8285,0.8079
770300,0.7647,0.8285,0.8079
770400,0.7647,0.8285,0.8079
770500,0.7647,0.8285,0.8079
770600,0.7647,0.8285,0.8079
770700,0.7647,0.8285,0.8079
770800,0.7647,0.8285,0.8079
770900,0.7647,0.8285,0.8079
771000,0.7647,0.8285,0.8079
771100,0.7647,0.8285,0.8080
771200,0.7647,0.8285,0.8080
771300,0.7647,0.8285,0.8080
771400,0.7647,0.8285,0.8080
771500,0.7647,0.8285,0.8080
771600,0.7647,0.8285,0.8080
771700,0.7647,0.8285,0.8080
771800,0.7647,0.8285,0.8080
771900,0.7647,0.8285,0.8080
772000,0.7647,0.8285,0.8080
772100,0.7647,0.8285,0.8080
772200,0.7647,0.8285,0.8080
772300,0.7647,0.8285,0.8080
772400,0.7647,0.8285,0.8080
772500,0.7647,0.8285,0.8080
772600,0.7647,0.8285,0.8080
772700,0.7647,0.8285,0.8080
772800,0.7647,0.8285,0.8080
772900,0.7647,0.8285,0.8080
773000,0.7647,0.8285,0.8080
773100,0.7647,0.8285,0.8080
773200,0.7647,0.8284,0.8080
773300,0.7647,0.8284,0.8080
773400,0.7647,0.8284,0.8080
773500,0.7647,0.8284,0.8080
773600,0.7647,0.8284,0.8080
773700,0.7647,0.8284,0.8080
773800,0.7647,0.8284,0.8080
773900,0.7647,0.8284,0.8080
774000,0.7647,0.8284,0.8080
774100,0.7647,0.8284,0.8080
774200,0.7647,0.8284,0.8080
774300,0.7646,0.8284,0.8080
774400,0.7647,0.8284,0.8080
774500,0.7646,0.8284,0.8080
774600,0.7646,0.8284,0.8080
774700,0.7646,0.8284,0.8080
774800,0.7646,0.8284,0.8079
774900,0.7646,0.8284,0.8079
775000,0.7646,0.8284,0.8079
775100,0.7646,0.8284,0.8079
775200,0.7646,0.8284,0.8079
775300,0.7646,0.8284,0.8079
775400,0.7646,0.8284,0.8079
775500,0.7646,0.8284,0.8079
775600,0.7646,0.8284,0.8079
775700,0.7646,0.8284,0.8079
775800,0.7646,0.8284,0.8079
775900,0.7646,0.8284,0.8079
776000,0.7646,0.8284,0.8079
776100,0.7646,0.8284,0.8079
776200,0.7646,0.8284,0.8079
776300,0.7646,0.8283,0.8079
776400,0.7646,0.8283,0.8079
776500,0.7646,0.8284,0.8079
776600,0.7646,0.8284,0.8079
776700,0.7646,0.8284,0.8079
776800,0.7646,0.8284,0.8079
776900,0.7646,0.8284,0.8079
777000,0.7646,0.8284,0.8079
777100,0.7646,0.8284,0.8079
777200,0.7646,0.8284,0.8079
777300,0.7646,0.8284,0.8078
777400,0.7646,0.8284,0.8079
777500,0.7646,0.8284,0.8079
777600,0.7646,0.8284,0.8079
777700,0.7646,0.8284,0.8079
777800,0.7646,0.8284,0.8079
777900,0.7646,0.8284,0.8079
778000,0.7646,0.8284,0.8080
778100,0.7646,0.8284,0.8080
778200,0.7646,0.8284,0.8079
778300,0.7646,0.8284,0.8080
778400,0.7646,0.8284,0.8079
778500,0.7646,0.8284,0.8079
778600,0.7646,0.8285,0.8079
778700,0.7646,0.8285,0.8079
778800,0.7646,0.8285,0.8080
778900,0.7646,0.8285,0.8080
779000,0.7646,0.8284,0.8080
779100,0.7646,0.8285,0.8080
779200,0.7646,0.8285,0.8080
779300,0.7646,0.8285,0.8080
779400,0.7646,0.8284,0.8080
779500,0.7646,0.8284,0.8080
779600,0.7646,0.8285,0.8080
779700,0.7646,0.8285,0.8080
779800,0.7647,0.8285,0.8080
779900,0.7646,0.8285,0.8080
780000,0.7646,0.8285,0.8079
780100,0.7646,0.8285,0.8079
780200,0.7646,0.8285,0.8079
780300,0.7646,0.8286,0.8079
780400,0.7646,0.8286,0.8079
780500,0.7646,0.8285,0.8080
780600,0.7646,0.8285,0.8080
780700,0.7647,0.8285,0.8080
780800,0.7647,0.8285,0.8080
780900,0.7647,0.8285,0.8080
781000,0.7646,0.8285,0.8080
781100,0.7647,0.8285,0.8080
781200,0.7647,0.8285,0.8080
781300,0.7647,0.8285,0.8080
781400,0.7647,0.8285,0.8080
781500,0.7646,0.8285,0.8080
781600,0.7646,0.8285,0.8080
781700,0.7646,0.8285,0.8080
781800,0.7647,0.8285,0.8080
781900,0.7647,0.8285,0.8080
782000,0.7647,0.8285,0.8080
782100,0.7646,0.8285,0.8080
782200,0.7646,0.8284,0.8080
782300,0.7646,0.8284,0.8080
782400,0.7646,0.8284,0.8080
782500,0.7647,0.8284,0.8080
782600,0.7646,0.8284,0.8080
782700,0.7647,0.8284,0.8080
782800,0.7647,0.8284,0.8080
782900,0.7647,0.8284,0.8080
783000,0.7647,0.8284,0.8079
783100,0.7647,0.8283,0.8079
783200,0.7647,0.8283,0.8079
783300,0.7647,0.8284,0.8079
783400,0.7647,0.8283,0.8079
783500,0.7647,0.8283,0.8079
783600,0.7647,0.8283,0.8079
783700,0.7647,0.8283,0.8079
783800,0.7647,0.8283,0.8079
783900,0.7647,0.8283,0.8079
784000,0.7647,0.8283,0.8078
784100,0.7647,0.8284,0.8078
784200,0.7647,0.8283,0.8078
784300,0.7646,0.8283,0.8078
784400,0.7646,0.8283,0.8078
784500,0.7646,0.8283,0.8078
784600,0.7646,0.8283,0.8078
784700,0.7646,0.8282,0.8078
784800,0.7646,0.8283,0.8078
784900,0.7646,0.8283,0.8078
785000,0.7646,0.8283,0.8078
785100,0.7646,0.8283,0.8078
785200,0.7646,0.8283,0.8078
785300,0.7646,0.8283,0.8078
785400,0.7646,0.8283,0.8078
785500,0.7646,0.8283,0.8078
785600,0.7646,0.8283,0.8078
785700,0.7646,0.8283,0.8078
785800,0.7646,0.8283,0.8078
785900,0.7646,0.8283,0.8078
786000,0.7646,0.8283,0.8077
786100,0.7646,0.8283,0.8077
786200,0.7646,0.8283,0.8077
786300,0.7646,0.8283,0.8077
786400,0.7647,0.8283,0.8077
786500,0.7647,0.8284,0.8077
786600,0.7647,0.8283,0.8077
786700,0.7647,0.8284,0.8077
786800,0.7647,0.8284,0.8077
786900,0.7647,0.8284,0.8077
787000,0.7647,0.8283,0.8077
787100,0.7647,0.8283,0.8077
787200,0.7647,0.8283,0.8077
787300,0.7647,0.8283,0.8077
787400,0.7647,0.8283,0.8077
787500,0.7647,0.8283,0.8077
787600,0.7647,0.8283,0.8077
787700,0.7647,0.8284,0.8077
787800,0.7647,0.8283,0.8077
787900,0.7647,0.8283,0.8077
788000,0.7647,0.8283,0.8077
788100,0.7647,0.8283,0.8077
788200,0.7647,0.8284,0.8077
788300,0.7647,0.8284,0.8077
788400,0.7647,0.8284,0.8077
788500,0.7647,0.8284,0.8077
788600,0.7647,0.8284,0.8078
788700,0.7647,0.8284,0.8078
788800,0.7647,0.8284,0.8078
788900,0.7647,0.8284,0.8078
789000,0.7647,0.8284,0.8078
789100,0.7647,0.8284,0.8078
789200,0.7647,0.8284,0.8078
789300,0.7647,0.8284,0.8078
789400,0.7647,0.8284,0.8078
789500,0.7647,0.8284,0.8078
789600,0.7646,0.8283,0.8078
789700,0.7646,0.8283,0.8078
789800,0.7647,0.8284,0.8078
789900,0.7647,0.8284,0.8078
790000,0.7647,0.8284,0.8078
790100,0.7647,0.8284,0.8078
790200,0.7647,0.8284,0.8078
790300,0.7647,0.8284,0.8078
790400,0.7647,0.8284,0.8078
790500,0.7647,0.8284,0.8078
790600,0.7647,0.8284,0.8078
790700,0.7647,0.8284,0.8079
790800,0.7647,0.8284,0.8079
790900,0.7647,0.8284,0.8079
791000,0.7647,0.8284,0.8079
791100,0.7647,0.8284,0.8079
791200,0.7647,0.8284,0.8079
791300,0.7647,0.8284,0.8079
791400,0.7647,0.8284,0.8079
791500,0.7647,0.8284,0.8079
791600,0.7647,0.8284,0.8080
791700,0.7647,0.8284,0.8079
791800,0.7647,0.8284,0.8079
791900,0.7647,0.8284,0.8079
792000,0.7647,0.8283,0.8080
792100,0.7647,0.8283,0.8080
792200,0.7647,0.8283,0.8080
792300,0.7647,0.8283,0.8080
792400,0.7647,0.8283,0.8080
792500,0.7647,0.8283,0.8080
792600,0.7647,0.8283,0.8080
792700,0.7647,0.8283,0.8079
792800,0.7647,0.8283,0.8079
792900,0.7647,0.8283,0.8079
793000,0.7647,0.8283,0.8079
793100,0.7647,0.8283,0.8079
793200,0.7647,0.8283,0.8079
793300,0.7647,0.8283,0.8079
793400,0.7647,0.8283,0.8079
793500,0.7647,0.8284,0.8079
793600,0.7647,0.8284,0.8079
793700,0.7647,0.8284,0.8079
793800,0.7647,0.8284,0.8079
793900,0.7647,0.8284,0.8079
794000,0.7647,0.8284,0.8079
794100,0.7647,0.8284,0.8079
794200,0.7647,0.8284,0.8079
794300,0.7647,0.8284,0.8078
794400,0.7647,0.8284,0.8078
794500,0.7647,0.8284,0.8079
794600,0.7647,0.8284,0.8079
794700,0.7647,0.8284,0.8079
794800,0.7647,0.8284,0.8079
794900,0.7647,0.8284,0.8079
795000,0.7647,0.8285,0.8079
795100,0.7647,0.8284,0.8079
795200,0.7647,0.8285,0.8079
795300,0.7647,0.8285,0.8079
795400,0.7647,0.8284,0.8079
795500,0.7647,0.8285,0.8079
795600,0.7647,0.8285,0.8079
795700,0.7647,0.8285,0.8079
795800,0.7647,0.8285,0.8079
795900,0.7647,0.8285,0.8079
796000,0.7647,0.8285,0.8079
796100,0.7647,0.8285,0.8079
796200,0.7647,0.8285,0.8079
796300,0.7647,0.8285,0.8079
796400,0.7647,0.8285,0.8080
796500,0.7647,0.8285,0.8080
796600,0.7647,0.8285,0.8080
796700,0.7647,0.8285,0.8080
796800,0.7647,0.8285,0.8079
796900,0.7647,0.8285,0.8079
797000,0.7647,0.8285,0.8079
797100,0.7647,0.8285,0.8079
797200,0.7647,0.8285,0.8079
797300,0.7647,0.8285,0.8079
797400,0.7647,0.8285,0.8079
797500,0.7647,0.8285,0.8079
797600,0.7647,0.8285,0.8079
797700,0.7647,0.8285,0.8079
797800,0.7647,0.8285,0.8079
797900,0.7647,0.8285,0.8079
798000,0.7647,0.8285,0.8078
798100,0.7647,0.8285,0.8078
798200,0.7647,0.8284,0.8078
798300,0.7647,0.8284,0.8078
798400,0.7647,0.8285,0.8077
798500,0.7647,0.8285,0.8077
798600,0.7647,0.8285,0.8077
798700,0.7647,0.8284,0.8077
798800,0.7647,0.8284,0.8077
798900,0.7647,0.8285,0.8077
799000,0.7647,0.8285,0.8077
799100,0.7647,0.8285,0.8077
799200,0.7647,0.8284,0.8077
799300,0.7647,0.8284,0.8077
799400,0.7647,0.8284,0.8077
799500,0.7647,0.8284,0.8076
799600,0.7647,0.8284,0.8076
799700,0.7647,0.8284,0.8076
799800,0.7647,0.8284,0.8076
799900,0.7647,0.8284,0.8076
800000,0.7647,0.8284,0.8076
800100,0.7647,0.8284,0.8076
800200,0.7647,0.8284,0.8076
800300,0.7647,0.8284,0.8076
800400,0.7647,0.8284,0.8076
800500,0.7647,0.8284,0.8076
800600,0.7647,0.8284,0.8076
800700,0.7647,0.8284,0.8077
800800,0.7647,0.8284,0.8076
800900,0.7647,0.8284,0.8076
801000,0.7647,0.8285,0.8077
801100,0.7647,0.8284,0.8077
801200,0.7647,0.8284,0.8077
801300,0.7647,0.8284,0.8077
801400,0.7647,0.8284,0.8077
801500,0.7647,0.8285,0.8077
801600,0.7647,0.8285,0.8077
801700,0.7647,0.8285,0.8077
801800,0.7647,0.8285,0.8077
801900,0.7647,0.8285,0.8077
802000,0.7647,0.8285,0.8077
802100,0.7647,0.8285,0.8077
802200,0.7647,0.8285,0.8077
802300,0.7647,0.8285,0.8077
802400,0.7647,0.8285,0.8077
802500,0.7647,0.8285,0.8077
802600,0.7647,0.8284,0.8076
802700,0.7647,0.8284,0.8076
802800,0.7647,0.8284,0.8076
802900,0.7647,0.8284,0.8076
803000,0.7647,0.8285,0.8076
803100,0.7647,0.8285,0.8076
803200,0.7647,0.8285,0.8076
803300,0.7647,0.8285,0.8076
803400,0.7647,0.8285,0.8076
803500,0.7647,0.8284,0.8077
803600,0.7647,0.8285,0.8076
803700,0.7647,0.8285,0.8076
803800,0.7647,0.8285,0.8076
803900,0.7647,0.8284,0.8076
804000,0.7647,0.8284,0.8076
804100,0.7647,0.8285,0.8076
804200,0.7647,0.8285,0.8076
804300,0.7647,0.8285,0.8076
804400,0.7647,0.8285,0.8076
804500,0.7647,0.8285,0.8075
804600,0.7646,0.8285,0.8076
804700,0.7646,0.8284,0.8076
804800,0.7647,0.8285,0.8076
804900,0.7646,0.8285,0.8076
805000,0.7646,0.8285,0.8076
805100,0.7646,0.8285,0.8076
805200,0.7646,0.8285,0.8076
805300,0.7646,0.8285,0.8076
805400,0.7646,0.8285,0.8076
805500,0.7646,0.8285,0.8076
805600,0.7646,0.8285,0.8076
805700,0.7646,0.8285,0.8076
805800,0.7646,0.8285,0.8076
805900,0.7646,0.8285,0.8076
806000,0.7646,0.8285,0.8076
806100,0.7646,0.8285,0.8076
806200,0.7646,0.8285,0.8076
806300,0.7646,0.8285,0.8076
806400,0.7646,0.8285,0.8076
806500,0.7646,0.8284,0.8077
806600,0.7646,0.8285,0.8077
806700,0.7646,0.8284,0.8077
806800,0.7646,0.8284,0.8076
806900,0.7646,0.8284,0.8076
807000,0.7646,0.8284,0.8076
807100,0.7646,0.8284,0.8076
807200,0.7646,0.8284,0.8076
807300,0.7646,0.8284,0.8076
807400,0.7646,0.8284,0.8076
807500,0.7646,0.8284,0.8076
807600,0.7646,0.8284,0.8076
807700,0.7646,0.8284,0.8076
807800,0.7646,0.8284,0.8076
807900,0.7646,0.8284,0.8076
808000,0.7646,0.8284,0.8076
808100,0.7646,0.8285,0.8076
808200,0.7646,0.8284,0.8076
